Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
9047,St. Joseph's Dialysis - Seneca,DTC-EC,Diagnostic and Treatment Center Extension Clinic,7/1/2009,8302 Provo Drive,,New York,New York,10016,3156528696,,,33,Onondaga,3,Central New York Regional Office,St. Joseph's Dialysis - Regional,9042,3301221R,"SJLS, LLC",301 Prospect Avenue,,Syracuse,New York,13203,,,,,New York,,LLC,43.168682,-76.240944,"(43.168682, -76.240944)"
4478,Samaritan Family Health Center at Cape Vincent,HOSP-EC,Hospital Extension Clinic,6/3/2002,782 East Broadway Street,,New York,New York,10027,3156542530,,,22,Jefferson,3,Central New York Regional Office,Samaritan Medical Center,367,2201000H,Samaritan Medical Center,830 Washington St,,Watertown,New York,13601,,,,,New York,,Not for Profit Corporation,44.130699,-76.32769,"(44.130699, -76.32769)"
6176,Cazenovia Senior Services,ADHCP,Adult Day Health Care Program - Offsite,8/7/2000,2753 Route 20,,New York,New York,10027,3156555464,,,26,Madison,3,Central New York Regional Office,Crouse Community Center Inc,4494,2623300N,Crouse Community Center Inc,101 South Street,,Morrisville,New York,13408,,,,,New York,,Not for Profit Corporation,42.920025,-75.813019,"(42.920025, -75.813019)"
664,Sunnyside Care Center,NH,Residential Health Care Facility - SNF,8/1/1979,7000 Collamer Rd,,New York,New York,10065,3156567218,,,33,Onondaga,3,Central New York Regional Office,,,3321301N,Sunnyside Care Center LLC,700 Collamer Rd,,East Syracuse,New York,13057,,,,,New York,,LLC,43.109051,-76.037949,"(43.109051, -76.037949)"
3053,Onondaga Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,6/2/1983,217 East Avenue,,New York,New York,10021,3156567277,,,33,Onondaga,3,Central New York Regional Office,,,3334304N,CLR Minoa LLC,4770 White Plains Rd,,Bronx,New York,10470,,,,,New York,,LLC,43.079109,-75.997574,"(43.079109, -75.997574)"
9390,Central Square Medical Health Center,HOSP-EC,Hospital Extension Clinic,9/27/2012,3045 East Avenue,,New York,New York,10035,3156685212,3156685242,,37,Oswego,3,Central New York Regional Office,Oswego Hospital,727,3702000H,Oswego Hospital Inc,110 West Sixth Street,,Oswego,New York,13126,,,,,New York,,Not for Profit Corporation,43.287125,-76.131012,"(43.287125, -76.131012)"
8595,FMS - Liverpool Dialysis Center,DTC,Diagnostic and Treatment Center,8/19/2008,1304 Buckley Road,,New York,New York,10035,3156719950,,,33,Onondaga,3,Central New York Regional Office,,,3301228R,"Liverpool LD, LLC","7650 SE 27th Street, Suite 200",,Mercer Island,New York,98040,,,,,New York,,LLC,43.093231,-76.171028,"(43.093231, -76.171028)"
4494,Crouse Community Center Inc,NH,Residential Health Care Facility - SNF,8/9/1991,101 South Street,,New York,New York,10039,3156849595,,,26,Madison,3,Central New York Regional Office,,,2623300N,Crouse Community Center Inc,101 South Street,,Morrisville,New York,13408,,,,,New York,,Not for Profit Corporation,42.89389,-75.638451,"(42.89389, -75.638451)"
4859,Samaritan Family Health Center,HOSP-EC,Hospital Extension Clinic,12/15/1993,909 Strawberry Lane,,New York,New York,10002,3156862094,3156862821,,22,Jefferson,3,Central New York Regional Office,Samaritan Medical Center,367,2201000H,Samaritan Medical Center,830 Washington St,,Watertown,New York,13601,,,,,New York,,Not for Profit Corporation,44.232113,-76.082619,"(44.232113, -76.082619)"
6517,Oneida Health Chittenango Internal Medicine and Family Care,HOSP-EC,Hospital Extension Clinic,9/19/2002,153 West Genesee Street,,New York,New York,10019,3156875100,,,26,Madison,3,Central New York Regional Office,Oneida Health Hospital,397,2601001H,"Oneida Health Systems, Inc",323 Genesee Street,,Oneida,New York,13421,,,,,New York,,Not for Profit Corporation,43.043396,-75.873856,"(43.043396, -75.873856)"
403,The Grand Rehabilitation and Nursing at Chittenango,NH,Residential Health Care Facility - SNF,2/1/1989,331 Russell Street,,New York,New York,10034,3156879169,3156879720,,26,Madison,3,Central New York Regional Office,,,2629303N,"Chittenango Center, LLC",331 Russell Street,,Chittenango,New York,13037,,,,,New York,,LLC,43.049301,-75.869614,"(43.049301, -75.869614)"
9359,Phoenix Health Services Center,HOSP-EC,Hospital Extension Clinic,4/27/2009,7 Bridge Street,,New York,New York,10001,3156954700,3156954706,,37,Oswego,3,Central New York Regional Office,Oswego Hospital,727,3702000H,Oswego Hospital Inc,110 West Sixth Street,,Oswego,New York,13126,,,,,New York,,Not for Profit Corporation,43.229626,-76.300415,"(43.229626, -76.300415)"
9558,ConnextCare,DTC-EC,Diagnostic and Treatment Center Extension Clinic,1/1/2013,7 Bridge Street,,New York,New York,10065,3156954700,3156954706,,37,Oswego,3,Central New York Regional Office,ConnextCare,738,3726201R,Northern Oswego County Health Services Inc,61 Delano Street,,Pulaski,New York,13142,,,,,New York,,Not for Profit Corporation,43.229626,-76.300415,"(43.229626, -76.300415)"
6266,Camillus Surgery Center,DTC,Diagnostic and Treatment Center,7/19/2001,5700 West Genesee Street,,New York,New York,10016,3157019378,3157010871,,33,Onondaga,3,Central New York Regional Office,,,3350200R,"West ASC, LLC",5700 West Genesee Street,,Camillus,New York,13031,,,,,New York,,LLC,43.039978,-76.293015,"(43.039978, -76.293015)"
9042,St. Joseph's Dialysis - Regional,DTC,Diagnostic and Treatment Center,7/1/2009,973 James Street,,New York,New York,10016,3157036700,,,33,Onondaga,3,Central New York Regional Office,,,3301221R,"SJLS, LLC",301 Prospect Avenue,,Syracuse,New York,13203,,,,,New York,,LLC,43.058708,-76.135658,"(43.058708, -76.135658)"
9765,Massena Dialysis Center,DTC,Diagnostic and Treatment Center,1/1/2015,290 Main Street,,New York,New York,10025,3157050101,,,44,Saint Lawrence,3,Central New York Regional Office,,,4402201R,"Massena Center, LLC",c/o American Renal Associates LLC MBR,500 Cummings Ctr Ste 6550,Beverly,New York,1915,,,,,New York,,LLC,44.92297,-74.891002,"(44.92297, -74.891002)"
9305,Madrid Health Center,HOSP-EC,Hospital Extension Clinic,11/1/2005,2263 State Highway 310,,New York,New York,10032,3157135043,3157135066,,44,Saint Lawrence,3,Central New York Regional Office,Claxton-Hepburn Medical Center,798,4401000H,Claxton-Hepburn Medical Center,214 King Street,,Ogdensburg,New York,13669,,,,,New York,,Not for Profit Corporation,44.744319,-75.127668,"(44.744319, -75.127668)"
9540,Northern Lights Home Health Care,CHHA,Certified Home Health Agency,9/9/2013,91 Main Street,,New York,New York,10021,3157143135,3157143147,,44,Saint Lawrence,3,Central New York Regional Office,,,4420600,"Northern Lights Health Care Partnership, Inc.",91 Main Street,,Canton,New York,13617,,,,,New York,,Not for Profit Corporation,44.59565,-75.169792,"(44.59565, -75.169792)"
8512,FSLH-Masonic Dialysis Unit,HOSP-EC,Hospital Extension Clinic,10/25/2007,2150 Bleeker Street,,New York,New York,10029,3157243987,,,32,Oneida,3,Central New York Regional Office,Faxton-St Lukes Healthcare St Lukes Division,599,3202003H,Faxton-St Lukes Healthcare,1656 Champlin Avenue,,New Hartford,New York,13503,Mohawk Valley Health System,1656 Champlin Ave,,Utica,New York,13502,Not for Profit Corporation,43.08913,-75.189423,"(43.08913, -75.189423)"
602,Planned Parenthood Mohawk Hudson Inc,DTC-EC,Diagnostic and Treatment Center Extension Clinic,12/1/1999,1424 Genesee Street,,New York,New York,10018,3157246146,,,32,Oneida,3,Central New York Regional Office,Planned Parenthood Mohawk Hudson Inc,832,4601211R,Planned Parenthood Mohawk Hudson Inc,1040 State Street,,Schenectady,New York,12305,,,,,New York,,Not for Profit Corporation,43.094032,-75.246437,"(43.094032, -75.246437)"
3185,"Upstate Cerebral Palsy, Inc.",DTC-EC,Diagnostic and Treatment Center Extension Clinic,3/3/2003,Rd#2 North Gage Road,,New York,New York,10021,3157246907,,,32,Oneida,3,Central New York Regional Office,"Upstate Cerebral Palsy, Inc.",4231,3202200R,"Upstate Cerebral Palsy, Inc.",1020 Mary Street,,Utica,New York,13501,,,,,New York,,Not for Profit Corporation,43.250642,-75.179226,"(43.250642, -75.179226)"
4231,"Upstate Cerebral Palsy, Inc.",DTC,Diagnostic and Treatment Center,3/3/2003,1601 Armory Drive,,New York,New York,10001,3157246907,,,32,Oneida,3,Central New York Regional Office,,,3202200R,"Upstate Cerebral Palsy, Inc.",1020 Mary Street,,Utica,New York,13501,,,,,New York,,Not for Profit Corporation,43.079441,-75.21138,"(43.079441, -75.21138)"
5790,Oneida Center for Rehabilitation and Nursing,NH,Residential Health Care Facility - SNF,11/20/1995,1445 Kemble Street,,New York,New York,10027,3157320100,,,32,Oneida,3,Central New York Regional Office,,,3202317N,Utica Operations Associates LLC,4770 White Plains Rd.,,Bronx,New York,10470,,,,,New York,,LLC,43.093094,-75.242401,"(43.093094, -75.242401)"
6732,Hampden Place,HOSP-EC,Hospital Extension Clinic,8/18/2003,6 Hampden Place,,New York,New York,10022,3157344484,,,32,Oneida,3,Central New York Regional Office,St Elizabeth Medical Center,598,3202002H,St Elizabeth Medical Center,2209 Genesee St,,Utica,New York,13501,Mohawk Valley Health System,1656 Champlin Ave,,Utica,New York,13502,Not for Profit Corporation,43.086555,-75.263031,"(43.086555, -75.263031)"
9147,St. Elizabeth Medical Arts,HOSP-EC,Hospital Extension Clinic,4/12/2010,4401 Middle Settlement Road,,New York,New York,10024,3157344978,3152357498,,32,Oneida,3,Central New York Regional Office,St Elizabeth Medical Center,598,3202002H,St Elizabeth Medical Center,2209 Genesee St,,Utica,New York,13501,Mohawk Valley Health System,1656 Champlin Ave,,Utica,New York,13502,Not for Profit Corporation,43.080158,-75.333626,"(43.080158, -75.333626)"
3559,Hospice and Palliative Care Inc,HSPC,Hospice,9/1/1985,4277 Middle  Settlement Road,,New York,New York,10040,3157356484,,,32,Oneida,3,Central New York Regional Office,,,3227500F,Hospice and Palliative Care Inc,210 Clinton Road,,New Hartford,New York,13413,,,,,New York,,Not for Profit Corporation,43.070301,-75.344276,"(43.070301, -75.344276)"
9060,Cooperative Magnetic Imaging Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,5/20/2009,1656 Champlin Avenue,,New York,New York,10001,3157357287,3156246936,,32,Oneida,3,Central New York Regional Office,Cooperative Magnetic Imaging Center,5901,3202206R,CMI Professional Services LLP,107 Business Park Drive,,Utica,New York,13502,,,,,New York,,LLP,43.0938,-75.275299,"(43.0938, -75.275299)"
624,Trustees of the Eastern Star Hall and Home of the State of New York,NH,Residential Health Care Facility - SNF,1/1/1901,8290 State Rt 69 (PO Box S),,New York,New York,10011,3157369311,,,32,Oneida,3,Central New York Regional Office,,,3239300N,Trustees of the Eastern Star Hall and Home of the State of New York,Utica St,,Oriskany,New York,13424,,,,,New York,,Not for Profit Corporation,43.164825,-75.339493,"(43.164825, -75.339493)"
6390,Whitesboro Office,HOSP-EC,Hospital Extension Clinic,10/1/2001,37 Main Street,,New York,New York,10009,3157369337,,,32,Oneida,3,Central New York Regional Office,Faxton-St Lukes Healthcare St Lukes Division,599,3202003H,Faxton-St Lukes Healthcare,1656 Champlin Avenue,,New Hartford,New York,13503,Mohawk Valley Health System,1656 Champlin Ave,,Utica,New York,13502,Not for Profit Corporation,43.118931,-75.287109,"(43.118931, -75.287109)"
6391,Washington Mills Office,HOSP-EC,Hospital Extension Clinic,10/1/2001,3946 Oneida Street,,New York,New York,10021,3157378300,,,32,Oneida,3,Central New York Regional Office,Faxton-St Lukes Healthcare St Lukes Division,599,3202003H,Faxton-St Lukes Healthcare,1656 Champlin Avenue,,New Hartford,New York,13503,Mohawk Valley Health System,1656 Champlin Ave,,Utica,New York,13502,Not for Profit Corporation,43.053902,-75.271446,"(43.053902, -75.271446)"
6918,James Donovan Middle School,,School Based Diagnostic and Treatment Center Extension Clinic,10/10/2006,1701 Noyes Street,,New York,New York,10128,3157381428,,,32,Oneida,3,Central New York Regional Office,"Upstate Family Health Center, Inc.",9999,3202210R,"Upstate Family Health Center, Inc.",1020 Mary Street,,Utica,New York,13501,,,,,New York,,Not for Profit Corporation,43.102509,-75.261337,"(43.102509, -75.261337)"
6226,Community Medicine-East Utica,HOSP-EC,Hospital Extension Clinic,12/2/2000,1256 Culver Ave,,New York,New York,10003,3157387186,,,32,Oneida,3,Central New York Regional Office,St Elizabeth Medical Center,598,3202002H,St Elizabeth Medical Center,2209 Genesee St,,Utica,New York,13501,Mohawk Valley Health System,1656 Champlin Ave,,Utica,New York,13502,Not for Profit Corporation,43.080975,-75.205551,"(43.080975, -75.205551)"
9193,Samaritan Lab & X-Ray Services at Coffeen St.,HOSP-EC,Hospital Extension Clinic,1/14/2011,1213 Coffeen Street,,New York,New York,10011,3157552140,3157552412,,22,Jefferson,3,Central New York Regional Office,Samaritan Medical Center,367,2201000H,Samaritan Medical Center,830 Washington St,,Watertown,New York,13601,,,,,New York,,Not for Profit Corporation,43.987331,-75.93985,"(43.987331, -75.93985)"
10303,Samaritan Medical Center - Rheumatology Clinic,HOSP-EC,Hospital Extension Clinic,7/18/2019,629 Washington Street,,New York,New York,10022,3157553656,,,22,Jefferson,3,Central New York Regional Office,Samaritan Medical Center,367,2201000H,Samaritan Medical Center,830 Washington St,,Watertown,New York,13601,,,,,New York,,Not for Profit Corporation,,,
804,Massena Memorial Hospital,HOSP,Hospital,1/1/1901,1 Hospital Drive,,New York,New York,10027,3157641711,,,44,Saint Lawrence,3,Central New York Regional Office,,,4402000H,Town of Massena,Town Hall,,Massena,New York,13662,,,,,New York,,Municipality,44.936363,-74.907951,"(44.936363, -74.907951)"
806,Massena Rehabilitation & Nursing Center,NH,Residential Health Care Facility - SNF,1/1/1901,89 Grove Street,,New York,New York,10002,3157692494,,,44,Saint Lawrence,3,Central New York Regional Office,,,4402304N,"MARNC Operating, LLC",80 Wood Court,,Tarrytown,New York,10591,,,,,New York,,LLC,44.923161,-74.885361,"(44.923161, -74.885361)"
9307,Louisville Family Health Center,HOSP-EC,Hospital Extension Clinic,4/1/2011,10 State Highway 37B,,New York,New York,10025,3157694258,3157694672,,44,Saint Lawrence,3,Central New York Regional Office,Massena Memorial Hospital,804,4402000H,Town of Massena,Town Hall,,Massena,New York,13662,,,,,New York,,Municipality,44.923668,-74.935875,"(44.923668, -74.935875)"
6224,The Massena Free Clinic for Adults Inc,DTC,Diagnostic and Treatment Center,10/7/1999,139 Main Street,,New York,New York,10016,3157698017,,,44,Saint Lawrence,3,Central New York Regional Office,,,4402200R,The Massena Free Clinic for Adults Inc,159 Main Street,,Massena,New York,13662,,,,,New York,,Not for Profit Corporation,44.928432,-74.891869,"(44.928432, -74.891869)"
9624,Massena Memorial Hospital Outpatient Center,HOSP-EC,Hospital Extension Clinic,12/31/2013,271 Andrews Street,,New York,New York,10021,3157698950,3157696039,,44,Saint Lawrence,3,Central New York Regional Office,Massena Memorial Hospital,804,4402000H,Town of Massena,Town Hall,,Massena,New York,13662,,,,,New York,,Municipality,44.923389,-74.915283,"(44.923389, -74.915283)"
805,Highland Nursing Home Inc,NH,Residential Health Care Facility - SNF,1/1/1901,182 Highland Road,,New York,New York,10034,3157699956,,,44,Saint Lawrence,3,Central New York Regional Office,,,4402300N,Highland Nursing Home Inc,Highland Road,,Massena,New York,13662,,,,,New York,,Business Corporation,44.947311,-74.855141,"(44.947311, -74.855141)"
6943,"Watertown Dialysis Center, LLC",DTC,Diagnostic and Treatment Center,2/21/2007,22571 Summit Drive,,New York,New York,10012,3157792140,3157792145,,22,Jefferson,3,Central New York Regional Office,,,2201207R,"Watertown Dialysis Center, LLC",920 Winter Street,,Waltham,New York,2451,,,,,New York,,LLC,44.0882,-76.0084,"(44.0882, -76.0084)"
9601,Outpatient Oncology Clinic-Geneva,HOSP-EC,Hospital Extension Clinic,12/27/2013,511 West Washington Street,,New York,New York,10003,3157812250,3157810733,,34,Ontario,2,Western Regional Office - Rochester,Strong Memorial Hospital,413,2701005H,University of Rochester Inc,601 Elmwood Avenue,,Rochester,New York,14620,,,,,New York,,Not for Profit Corporation,42.860169,-77.005107,"(42.860169, -77.005107)"
8574,Port Byron Community Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,3/4/2008,60 Main Street,,New York,New York,10035,3157817447,3157717444,,5,Cayuga,3,Central New York Regional Office,"Finger Lakes Migrant Health Care Project, Inc.",6683,5861200R,"Finger Lakes Migrant Health Care Project, Inc.","165 Main Street, P.O. Box 423",,Penn Yan,New York,14527,,,,,New York,,Not for Profit Corporation,43.032402,-76.624367,"(43.032402, -76.624367)"
8573,Geneva Community Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,5/10/2005,601B West Washington Street,,New York,New York,10030,3157818448,,,34,Ontario,2,Western Regional Office - Rochester,"Finger Lakes Migrant Health Care Project, Inc.",6683,5861200R,"Finger Lakes Migrant Health Care Project, Inc.","165 Main Street, P.O. Box 423",,Penn Yan,New York,14527,,,,,New York,,Not for Profit Corporation,42.859986,-77.006536,"(42.859986, -77.006536)"
1161,Finger Lakes Migrant Health Care Project Inc,DTC-EC,Diagnostic and Treatment Center Extension Clinic,9/27/1979,160 Main Street,,New York,New York,10003,3157818448,3157818444,,61,Yates,2,Western Regional Office - Rochester,"Finger Lakes Migrant Health Care Project, Inc.",6683,5861200R,"Finger Lakes Migrant Health Care Project, Inc.","165 Main Street, P.O. Box 423",,Penn Yan,New York,14527,,,,,New York,,Not for Profit Corporation,42.66238,-77.054634,"(42.66238, -77.054634)"
